sip,sport,dip,dport,proto,first_timestamp,total_time,pkt_fwd_count,pl_fwd_count,last_timestamp_fwd,pl_len_fwd_mean,pl_len_fwd_stdev,pl_len_fwd_total,pl_len_fwd_min,pl_len_fwd_max,pkt_len_fwd_mean,pkt_len_fwd_stdev,pkt_len_fwd_total,pkt_len_fwd_min,pkt_len_fwd_max,pkt_bwd_count,pl_bwd_count,last_timestamp_bwd,pl_len_bwd_mean,pl_len_bwd_stdev,pl_len_bwd_total,pl_len_bwd_min,pl_len_bwd_max,pkt_len_bwd_mean,pkt_len_bwd_stdev,pkt_len_bwd_total,pkt_len_bwd_min,pkt_len_bwd_max,dd,dn,dns,ds,application,app,traffic_type,label,pkt_flow_fwd_count,pkt_flow_bwd_count,pl_flow_fwd_count,pl_flow_bwd_count,pkt_count_ratio,pkt_bytes_ratio,pl_count_ratio,pl_bytes_ratio,time_difference_seconds,bucket
192.168.0.65,58244,192.168.0.1,53,6,1721793678,23081,6,2,1721793678632966,19.5,17.5,39,2,37,48.5,13.438127,291,40,77,6,1,1721793678632848,113.0,0.0,113,113,113,60.833332,41.450443,365,40,153,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.254295532646048,0.3333333333333333,2.8974358974358974,76,2
192.168.0.119,49539,192.168.0.1,53,17,1721793680,355,2,2,1721793680666495,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721793680666850,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,78,2
192.168.0.65,58245,192.168.0.1,53,6,1721793686,1119,6,2,1721793686120232,23.0,21.0,46,2,44,49.666668,15.933892,298,40,84,6,1,1721793686120181,62.0,0.0,62,62,62,52.333332,22.639692,314,40,102,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0536912751677852,0.3333333333333333,1.3478260869565217,84,2
192.168.0.65,58246,192.168.0.1,53,6,1721793686,4050,6,2,1721793686123243,23.0,21.0,46,2,44,49.666668,15.933892,298,40,84,6,1,1721793686123145,96.0,0.0,96,96,96,58.0,35.15679,348,40,136,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.167785234899329,0.3333333333333333,2.0869565217391304,84,2
192.168.0.119,51058,192.168.0.1,53,17,1721793687,19962020,6,6,1721793690855453,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793707808102,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,85,2
192.168.0.114,55547,192.168.0.1,53,17,1721793688,98,2,2,1721793688609518,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721793688609615,90.0,0.0,180,90,90,118.0,0.0,236,118,118,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.9344262295081966,0.6666666666666666,2.727272727272727,86,2
192.168.0.114,63209,192.168.0.1,53,17,1721793688,267,2,2,1721793688609249,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721793688609516,49.0,0.0,98,49,49,77.0,0.0,154,77,77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2622950819672132,0.6666666666666666,1.4848484848484849,86,2
192.168.0.65,58247,192.168.0.1,53,6,1721793691,24344,6,2,1721793691371895,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793691371765,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,89,2
192.168.0.65,58248,192.168.0.1,53,6,1721793691,23533,6,2,1721793691371214,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793691371127,85.0,0.0,85,85,85,56.166668,31.093494,337,40,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1742160278745644,0.3333333333333333,2.4285714285714284,89,2
192.168.0.65,58249,192.168.0.1,53,6,1721793693,25259,6,2,1721793693288722,25.5,23.5,51,2,49,50.5,17.736494,303,40,89,6,1,1721793693288632,67.0,0.0,67,67,67,53.166668,24.4705,319,40,107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0528052805280528,0.3333333333333333,1.3137254901960784,91,3
192.168.0.65,58250,192.168.0.1,53,6,1721793693,3755,6,2,1721793693267395,25.5,23.5,51,2,49,50.5,17.736494,303,40,89,6,1,1721793693267322,101.0,0.0,101,101,101,58.833332,37.006386,353,40,141,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.165016501650165,0.3333333333333333,1.9803921568627452,91,3
192.168.0.119,53345,192.168.0.1,53,17,1721793694,12942024,6,6,1721793697865296,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793707808091,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,92,3
192.168.0.119,57858,192.168.0.1,53,17,1721793701,2740210,4,4,1721793702874094,52.0,0.0,208,52,52,80.0,0.0,320,80,80,4,4,1721793704614627,52.0,0.0,208,52,52,80.0,0.0,320,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.0,0.8,1.0,99,3
192.168.0.119,53736,192.168.0.1,53,17,1721793709,337,2,2,1721793709027411,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721793709027748,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,107,3
192.168.0.119,61028,192.168.0.1,53,17,1721793713,16794977,6,6,1721793716826530,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793730596242,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,111,3
192.168.0.237,37206,192.168.0.1,53,17,1721793719,17579,4,4,1721793719046822,33.0,0.0,132,33,33,61.0,0.0,244,61,61,4,4,1721793719064267,64.0,15.0,256,49,79,92.0,15.0,368,77,107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.5081967213114753,0.8,1.9393939393939394,117,3
192.168.0.119,64110,192.168.0.1,53,17,1721793720,8701214,6,6,1721793723847138,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793729529422,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,118,3
192.168.0.223,52717,192.168.0.1,53,17,1721793723,352,4,4,1721793723983753,33.0,0.0,132,33,33,61.0,0.0,244,61,61,4,4,1721793723983983,64.0,15.0,256,49,79,92.0,15.0,368,77,107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.5081967213114753,0.8,1.9393939393939394,121,4
192.168.0.65,58253,192.168.0.1,53,6,1721793726,1015,6,2,1721793726760750,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793726760633,92.0,0.0,92,92,92,57.333332,33.67822,344,40,132,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1986062717770034,0.3333333333333333,2.6285714285714286,124,4
192.168.0.65,58252,192.168.0.1,53,6,1721793726,1267,6,2,1721793726760918,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793726760848,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,124,4
192.168.0.119,59252,192.168.0.1,53,17,1721793727,2744325,4,4,1721793728854111,52.0,0.0,208,52,52,80.0,0.0,320,80,80,4,4,1721793730596378,52.0,0.0,208,52,52,80.0,0.0,320,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.0,0.8,1.0,125,4
192.168.0.30,42305,192.168.0.1,53,17,1721793728,1533,2,2,1721793728126916,58.0,0.0,116,58,58,86.0,0.0,172,86,86,2,2,1721793728128449,142.0,0.0,284,142,142,170.0,0.0,340,170,170,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.9767441860465116,0.6666666666666666,2.4482758620689653,126,4
192.168.0.30,58072,192.168.0.1,53,17,1721793728,1229,2,2,1721793728127211,58.0,0.0,116,58,58,86.0,0.0,172,86,86,2,2,1721793728128440,142.0,0.0,284,142,142,170.0,0.0,340,170,170,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.9767441860465116,0.6666666666666666,2.4482758620689653,126,4
192.168.0.65,58254,192.168.0.1,53,6,1721793730,35632,6,2,1721793730172298,18.5,16.5,37,2,35,48.166668,12.733378,289,40,75,6,1,1721793730172188,53.0,0.0,53,53,53,50.833332,19.359898,305,40,93,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.055363321799308,0.3333333333333333,1.4324324324324325,128,4
192.168.0.65,58255,192.168.0.1,53,6,1721793730,35977,6,2,1721793730172736,18.5,16.5,37,2,35,48.166668,12.733378,289,40,75,6,1,1721793730172516,94.0,0.0,94,94,94,57.666668,34.41737,346,40,134,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1972318339100345,0.3333333333333333,2.5405405405405403,128,4
192.168.0.119,64589,192.168.0.1,53,17,1721793735,324,2,2,1721793735028214,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721793735028538,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,133,4
192.168.0.65,58259,192.168.0.1,53,6,1721793738,1121,6,2,1721793738616940,18.0,16.0,36,2,34,48.0,12.38278,288,40,74,6,1,1721793738616874,52.0,0.0,52,52,52,50.666668,18.99707,304,40,92,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0555555555555556,0.3333333333333333,1.4444444444444444,136,4
192.168.0.65,58260,192.168.0.1,53,6,1721793738,3087,6,2,1721793738618995,18.0,16.0,36,2,34,48.0,12.38278,288,40,74,6,1,1721793738618896,86.0,0.0,86,86,86,56.333332,31.462503,338,40,126,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1736111111111112,0.3333333333333333,2.388888888888889,136,4
192.168.0.65,58261,192.168.0.1,53,6,1721793738,1034,6,2,1721793738755338,19.5,17.5,39,2,37,48.5,13.438127,291,40,77,6,1,1721793738755259,79.0,0.0,79,79,79,55.166668,28.881458,331,40,119,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1374570446735395,0.3333333333333333,2.0256410256410255,136,4
192.168.0.65,58262,192.168.0.1,53,6,1721793738,1068,6,2,1721793738755456,19.5,17.5,39,2,37,48.5,13.438127,291,40,77,6,1,1721793738755355,113.0,0.0,113,113,113,60.833332,41.450443,365,40,153,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.254295532646048,0.3333333333333333,2.8974358974358974,136,4
192.168.0.65,63934,192.168.0.1,53,17,1721793738,50182890,10,10,1721793788710372,39.8,5.491815,398,35,47,67.8,5.4917817,678,63,75,10,10,1721793788713186,143.8,25.031153,1438,116,189,171.8,25.03119,1718,144,217,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.9090909090909091,2.533923303834808,0.9090909090909091,3.613065326633166,136,4
192.168.0.119,61229,192.168.0.1,53,17,1721793739,16334074,6,6,1721793742806932,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793756108559,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,137,4
192.168.0.65,58264,192.168.0.1,53,6,1721793742,29393,6,2,1721793742270224,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793742263869,85.0,0.0,85,85,85,56.166668,31.093494,337,40,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1742160278745644,0.3333333333333333,2.4285714285714284,140,4
192.168.0.65,58263,192.168.0.1,53,6,1721793742,985,6,2,1721793742241732,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793742241657,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,140,4
192.168.0.119,57109,192.168.0.1,53,17,1721793746,9298958,6,6,1721793749818474,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793756108547,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,144,4
192.168.0.119,59071,192.168.0.1,53,17,1721793753,2275390,4,4,1721793754834359,52.0,0.0,208,52,52,80.0,0.0,320,80,80,4,4,1721793756107591,52.0,0.0,208,52,52,80.0,0.0,320,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8,1.0,0.8,1.0,151,5
192.168.0.65,58267,192.168.0.1,53,6,1721793754,34524,6,2,1721793754902478,25.5,23.5,51,2,49,50.5,17.736494,303,40,89,6,1,1721793754902092,101.0,0.0,101,101,101,58.833332,37.006386,353,40,141,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.165016501650165,0.3333333333333333,1.9803921568627452,152,5
192.168.0.65,58266,192.168.0.1,53,6,1721793754,1215,6,2,1721793754869085,25.5,23.5,51,2,49,50.5,17.736494,303,40,89,6,1,1721793754868996,67.0,0.0,67,67,67,53.166668,24.4705,319,40,107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0528052805280528,0.3333333333333333,1.3137254901960784,152,5
192.168.0.119,55614,192.168.0.1,53,17,1721793761,284,2,2,1721793761033027,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721793761033311,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,159,5
192.168.0.119,62789,192.168.0.1,53,17,1721793765,27443820,6,6,1721793768736901,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793793164338,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,163,5
192.168.0.119,59925,192.168.0.1,53,17,1721793772,25479727,6,6,1721793775752226,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793798219441,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,170,5
192.168.0.65,58268,192.168.0.1,53,6,1721793778,1360,6,2,1721793778212142,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793778212048,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,176,5
192.168.0.65,58269,192.168.0.1,53,6,1721793778,28230,6,2,1721793778239103,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793778238992,85.0,0.0,85,85,85,56.166668,31.093494,337,40,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1742160278745644,0.3333333333333333,2.4285714285714284,176,5
192.168.0.119,56681,192.168.0.1,53,17,1721793779,11344256,6,6,1721793782764094,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793791098794,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,177,5
192.168.0.114,58072,192.168.0.1,53,17,1721793784,22380,2,2,1721793784829867,46.0,0.0,92,46,46,74.0,0.0,148,74,74,2,2,1721793784852247,126.0,0.0,252,126,126,154.0,0.0,308,154,154,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.081081081081081,0.6666666666666666,2.739130434782609,182,6
192.168.0.114,56169,192.168.0.1,53,17,1721793784,25128,2,2,1721793784951114,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721793784976242,116.0,0.0,232,116,116,144.0,0.0,288,144,144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.25,0.6666666666666666,3.2222222222222223,182,6
192.168.0.114,55350,192.168.0.1,53,17,1721793786,13609,2,2,1721793786540918,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721793786554527,84.0,0.0,168,84,84,112.0,0.0,224,112,112,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.671641791044776,0.6666666666666666,2.1538461538461537,184,6
192.168.0.119,65264,192.168.0.1,53,17,1721793786,16217604,6,6,1721793789957534,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721793803159910,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,184,6
192.168.0.65,58273,192.168.0.1,53,6,1721793790,44735,6,2,1721793790749705,20.0,18.0,40,2,38,48.666668,13.792106,292,40,78,6,1,1721793790749628,86.0,0.0,86,86,86,56.333332,31.462503,338,40,126,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1575342465753424,0.3333333333333333,2.15,188,6
192.168.0.114,50590,192.168.0.1,53,17,1721793790,19224,2,2,1721793790882663,31.0,0.0,62,31,31,59.0,0.0,118,59,59,2,2,1721793790901887,86.0,0.0,172,86,86,114.0,0.0,228,114,114,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.9322033898305084,0.6666666666666666,2.774193548387097,188,6
192.168.0.65,58274,192.168.0.1,53,6,1721793790,24545,6,2,1721793790729591,20.0,18.0,40,2,38,48.666668,13.792106,292,40,78,6,1,1721793790729515,127.0,0.0,127,127,127,63.166668,46.641956,379,40,167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.297945205479452,0.3333333333333333,3.175,188,6
192.168.0.119,57976,192.168.0.1,53,17,1721793791,247,2,2,1721793791734092,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721793791734339,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,189,6
192.168.0.114,64756,192.168.0.1,53,17,1721793791,2322,2,2,1721793791603687,44.0,0.0,88,44,44,72.0,0.0,144,72,72,2,2,1721793791606009,125.0,0.0,250,125,125,153.0,0.0,306,153,153,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.125,0.6666666666666666,2.840909090909091,189,6
192.168.0.114,53068,192.168.0.1,53,17,1721793791,18588,2,2,1721793791584258,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721793791602846,95.0,0.0,190,95,95,123.0,0.0,246,123,123,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.0163934426229506,0.6666666666666666,2.878787878787879,189,6
192.168.0.65,58276,192.168.0.1,53,6,1721793793,30120,6,2,1721793793853174,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793793852726,85.0,0.0,85,85,85,56.166668,31.093494,337,40,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1742160278745644,0.3333333333333333,2.4285714285714284,191,6
192.168.0.65,58275,192.168.0.1,53,6,1721793793,23164,6,2,1721793793846139,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721793793846019,51.0,0.0,51,51,51,50.5,18.634645,303,40,91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0557491289198606,0.3333333333333333,1.457142857142857,191,6
192.168.0.30,48050,192.168.0.1,53,17,1721793793,4017,2,2,1721793793176080,58.0,0.0,116,58,58,86.0,0.0,172,86,86,2,2,1721793793180097,106.0,0.0,212,106,106,134.0,0.0,268,134,134,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.558139534883721,0.6666666666666666,1.8275862068965518,191,6
192.168.0.30,44357,192.168.0.1,53,17,1721793793,3583,2,2,1721793793176327,58.0,0.0,116,58,58,86.0,0.0,172,86,86,2,2,1721793793179910,106.0,0.0,212,106,106,134.0,0.0,268,134,134,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.558139534883721,0.6666666666666666,1.8275862068965518,191,6
192.168.0.65,58280,192.168.0.1,53,6,1721793794,6765,6,2,1721793794436883,24.0,22.0,48,2,46,50.0,16.653326,300,40,86,6,1,1721793794436699,176.0,0.0,176,176,176,71.333336,64.84511,428,40,216,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.4266666666666667,0.3333333333333333,3.6666666666666665,192,6
192.168.0.65,58279,192.168.0.1,53,6,1721793794,1002,6,2,1721793794156707,24.0,22.0,48,2,46,50.0,16.653326,300,40,86,6,1,1721793794156622,135.0,0.0,135,135,135,64.5,49.610985,387,40,175,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.29,0.3333333333333333,2.8125,192,6
192.168.0.65,58278,192.168.0.1,53,6,1721793794,295418,6,2,1721793794451031,24.0,22.0,48,2,46,50.0,16.653326,300,40,86,6,1,1721793794450712,176.0,0.0,176,176,176,71.333336,64.84511,428,40,216,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.4266666666666667,0.3333333333333333,3.6666666666666665,192,6
192.168.0.119,61600,192.168.0.1,53,17,1721793798,266,2,2,1721793798911224,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721793798911490,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,196,6
192.168.0.65,58285,192.168.0.1,53,6,1721793800,1669,6,2,1721793800146189,26.0,24.0,52,2,50,50.666668,18.098492,304,40,90,6,1,1721793800146050,139.0,0.0,139,139,139,65.166664,51.096043,391,40,179,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.2861842105263157,0.3333333333333333,2.673076923076923,198,6
192.168.0.65,58284,192.168.0.1,53,6,1721793800,185870,6,2,1721793800330031,26.0,24.0,52,2,50,50.666668,18.098492,304,40,90,6,1,1721793800329890,180.0,0.0,180,180,180,72.0,66.3325,432,40,220,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.4210526315789473,0.3333333333333333,3.4615384615384617,198,6
192.168.0.119,58384,192.168.0.1,53,17,1721793803,293,2,2,1721793803702481,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721793803702774,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,201,6
192.168.0.114,59128,192.168.0.1,53,17,1721793809,1583,2,2,1721793809604658,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721793809606241,90.0,0.0,180,90,90,118.0,0.0,236,118,118,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.9344262295081966,0.6666666666666666,2.727272727272727,207,6
192.168.0.114,50474,192.168.0.1,53,17,1721793809,31744,2,2,1721793809697850,35.0,0.0,70,35,35,63.0,0.0,126,63,63,2,2,1721793809729594,92.0,0.0,184,92,92,120.0,0.0,240,120,120,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.9047619047619047,0.6666666666666666,2.6285714285714286,207,6
192.168.0.114,65173,192.168.0.1,53,17,1721793809,15931,2,2,1721793809697632,35.0,0.0,70,35,35,63.0,0.0,126,63,63,2,2,1721793809713563,51.0,0.0,102,51,51,79.0,0.0,158,79,79,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.253968253968254,0.6666666666666666,1.457142857142857,207,6
192.168.0.114,49483,192.168.0.1,53,17,1721793809,27686,2,2,1721793809645035,38.0,0.0,76,38,38,66.0,0.0,132,66,66,2,2,1721793809672721,125.0,0.0,250,125,125,153.0,0.0,306,153,153,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,2.3181818181818183,0.6666666666666666,3.289473684210526,207,6
192.168.0.114,51062,192.168.0.1,53,17,1721793809,343,2,2,1721793809644842,38.0,0.0,76,38,38,66.0,0.0,132,66,66,2,2,1721793809645185,84.0,0.0,168,84,84,112.0,0.0,224,112,112,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.696969696969697,0.6666666666666666,2.210526315789474,207,6
